no2,co,so2,o3,pm10,pm25
1.54,0.0583,0.47,28.19,18.56,12.75
1.54,0.0574,0.34,29.28,17.92,12.28
1.41,0.0533,0.26,29.82,20.5,14.11
1.31,0.056,0.33,29.33,21.79,14.96
1.16,0.0592,0.43,29.47,20.13,13.42
0.98,0.0601,0.54,28.65,13.49,8.98
1.29,0.0535,0.21,28.52,27.02,18.33
1.54,0.053,0.25,28.36,25.72,17.74
1.27,0.0501,0.22,27.88,24.58,16.9
1.33,0.0511,0.37,27.47,18.66,12.85
1.51,0.0512,0.26,27.9,11.2,7.88
1.34,0.0533,0.33,27.86,15.28,10.64
1.38,0.0532,0.24,27.7,25.45,17.64
1.61,0.0495,0.19,27.63,19.47,13.48
1.3,0.0507,0.2,28.15,23.28,15.91
1.55,0.0524,0.28,28.16,31.65,21.82
1.65,0.0566,0.33,27.9,24.2,16.66
1.62,0.058,0.5,27.99,14.38,9.88
1.76,0.0514,0.18,27.93,19.89,13.58
1.63,0.0517,0.17,26.96,23.2,15.88
1.61,0.0528,0.19,26.4,18.44,12.68
1.39,0.0543,0.24,26.05,14.53,10.01
1.51,0.0535,0.23,26.31,18.14,12.48
1.56,0.052,0.22,26.54,21.87,14.98
1.69,0.0505,0.23,26.15,19.79,13.78
1.58,0.0529,0.25,25.74,22.76,15.68
1.42,0.0532,0.24,26.35,12.99,9.02
1.88,0.0556,0.4,26.53,22.25,15.42
1.58,0.0575,0.41,26.89,15.74,10.82
1.28,0.0561,0.29,27.2,19.61,13.27
1.73,0.053,0.26,26.92,31.73,22.12
1.62,0.0523,0.24,26.86,23.19,16.31
1.63,0.0503,0.21,27.13,25.06,17.48
1.58,0.0516,0.23,26.58,19.45,13.5
1.65,0.0524,0.26,26.43,22.14,15.38
1.79,0.0525,0.23,26.27,26.44,18.43
1.72,0.055,0.23,27.14,32.26,22.54
1.27,0.0568,0.2,27.66,21.12,14.62
1.29,0.0552,0.27,27.99,21.95,15.14
1.44,0.056,0.27,27.25,14.88,10.28
1.37,0.0565,0.2,27.73,17.12,11.81
1.25,0.0547,0.2,27.85,14.56,10.1
1.53,0.0559,0.32,27.36,23.44,16.29
1.38,0.0587,0.36,27.38,20.83,14.53
1.53,0.058,0.36,27.37,27.56,18.96
1.24,0.0592,0.34,27.46,17.08,11.57
1.1,0.0605,0.16,27.07,15.31,10.47
1.53,0.0633,0.21,26.83,26.33,18.23
1.66,0.0632,0.21,26.73,23.16,16.29
1.49,0.0606,0.21,27.25,21.13,14.66
1.42,0.0579,0.28,28.17,19.24,13.32
1.46,0.0599,0.28,28.91,15.79,11.01
1.57,0.0608,0.4,29.41,15.04,10.51
1.5,0.0558,0.28,28.57,22.07,15.3
1.49,0.0577,0.23,27.95,22.55,15.73
1.83,0.064,0.37,27.81,12.2,8.6
2.02,0.0632,0.26,27.74,21.51,15.17
2.05,0.0635,0.25,28.59,17.79,12.53
1.94,0.0635,0.22,28.85,24.46,17.2
1.69,0.0635,0.17,28.37,20.56,14.49
1.68,0.0599,0.19,27.52,25.58,17.95
1.8,0.0627,0.22,27.27,23.46,16.48
1.68,0.0658,0.21,27.69,17.68,12.47
1.82,0.0574,0.31,28.44,27.45,19.29
1.59,0.0557,0.26,28.22,18.52,13.05
1.99,0.0548,0.23,28.18,16.19,11.45
2.1,0.0566,0.25,27.97,24.6,17.34
2.06,0.0614,0.24,27.54,26.19,18.42
1.8,0.0578,0.31,27.83,34.66,24.28
1.67,0.0588,0.25,27.65,29.59,20.73
1.67,0.0586,0.26,27.38,27.25,19.09
2.06,0.0594,0.22,26.96,24.13,16.99
1.81,0.0578,0.28,27.23,22.75,15.96
1.75,0.0527,0.2,27.82,17.33,12.0
2.01,0.0539,0.3,27.29,22.32,15.6
1.62,0.0543,0.25,26.59,16.26,11.4
1.68,0.054,0.22,26.23,19.23,13.43
2.25,0.0553,0.18,25.95,16.51,11.63
1.86,0.0554,0.22,25.69,25.27,17.73
1.56,0.0554,0.28,25.61,20.54,14.37
1.45,0.0558,0.36,25.22,17.2,11.94
1.66,0.0546,0.21,25.31,23.72,16.48
1.71,0.0557,0.22,25.66,26.46,18.51
1.74,0.0537,0.2,25.98,19.66,13.8
1.37,0.054,0.21,26.01,14.67,10.27
1.42,0.0572,0.41,25.79,19.3,13.49
1.43,0.0583,0.32,25.23,19.69,13.73
1.2,0.0556,0.14,26.11,15.47,10.61
1.48,0.0607,0.16,26.33,15.8,10.82
1.86,0.0638,0.2,28.21,23.26,16.15
2.08,0.0617,0.33,28.42,23.18,16.09
1.87,0.0607,0.4,27.83,16.58,11.59
2.05,0.0594,0.32,27.89,17.08,12.0
2.06,0.0575,0.19,27.16,28.19,19.8
2.06,0.0645,0.27,26.94,27.43,19.26
2.06,0.0623,0.39,26.69,22.7,15.93
1.75,0.058,0.22,26.6,20.19,14.16
1.92,0.0591,0.23,26.51,16.91,11.93
1.72,0.0564,0.21,26.17,24.45,17.13
1.67,0.0558,0.33,26.02,22.1,15.38
1.36,0.0608,0.45,25.91,20.38,14.16
1.66,0.059,0.32,25.56,31.99,22.3
1.6,0.0642,0.24,25.26,15.33,10.81
1.49,0.0584,0.19,25.61,15.86,11.17
1.69,0.0589,0.22,25.91,21.1,14.87
1.95,0.0667,0.41,25.93,19.26,13.6
1.8,0.0646,0.17,26.14,18.48,13.03
1.66,0.0658,0.18,25.92,17.14,12.09
1.33,0.0663,0.18,26.23,16.04,11.27
1.7,0.0657,0.21,26.38,19.89,13.99
1.83,0.0626,0.19,26.51,19.66,13.84
1.6,0.0609,0.24,26.86,26.88,18.89
1.62,0.0566,0.21,27.07,22.0,15.45
1.54,0.0587,0.27,27.23,18.85,13.25
1.52,0.0602,0.52,26.83,15.82,11.14
1.23,0.0602,0.21,26.7,12.15,8.55
1.78,0.0617,0.18,27.1,19.23,13.53
1.62,0.0611,0.31,28.22,20.94,14.62
1.45,0.0595,0.46,29.13,21.52,14.98
1.44,0.0621,0.44,28.92,22.67,15.67
1.71,0.0607,0.4,28.75,22.96,15.91
1.62,0.064,0.27,28.34,17.44,12.1
1.63,0.0623,0.16,27.94,22.36,15.58
1.88,0.0646,0.21,28.44,26.1,18.34
2.24,0.0694,0.29,28.46,43.89,31.15
1.85,0.0715,0.32,27.98,24.7,17.58
1.52,0.0733,0.21,28.85,21.47,15.15
1.61,0.0715,0.16,29.0,19.5,13.74
1.64,0.0702,0.18,29.53,23.51,16.52
1.88,0.0705,0.26,29.22,30.76,21.76
1.83,0.0721,0.31,29.61,16.24,11.51
1.83,0.0773,0.64,29.3,23.34,16.46
1.54,0.0744,0.41,28.68,17.59,12.28
1.32,0.073,0.25,29.33,9.24,6.45
1.54,0.067,0.17,28.52,15.9,11.09
1.66,0.0707,0.21,28.9,20.89,14.6
2.17,0.0761,0.27,28.52,28.62,20.27
2.03,0.0843,0.44,27.89,21.48,15.24
1.72,0.0769,0.52,27.91,27.39,19.36
1.6,0.0755,0.5,27.37,19.8,13.92
1.53,0.0726,0.33,28.89,21.25,14.77
1.63,0.0691,0.23,26.85,19.59,13.67
1.93,0.0769,0.22,26.82,24.09,16.88
1.75,0.0789,0.18,27.62,20.16,14.2
1.72,0.0747,0.2,26.96,14.53,10.27
1.9,0.0712,0.23,26.49,22.84,16.13
1.83,0.0653,0.48,26.9,17.17,12.14
1.77,0.0692,0.39,28.5,22.19,15.38
1.59,0.0728,0.4,30.24,20.61,13.82
1.52,0.068,0.33,30.23,18.53,12.38
1.56,0.0615,0.23,29.7,14.95,10.2
1.7,0.0649,0.39,29.15,18.14,12.42
1.86,0.0652,0.4,27.98,18.33,12.72
2.43,0.0718,0.44,29.05,22.94,16.01
1.9,0.0727,0.49,30.64,25.19,17.55
1.71,0.0643,0.4,30.23,18.05,12.48
1.51,0.0691,0.38,29.06,24.29,16.26
1.83,0.0699,0.46,31.46,20.98,14.03
2.14,0.0664,0.38,36.78,25.57,17.16
1.9,0.0652,0.37,37.05,19.31,13.09
1.82,0.0606,0.39,33.55,19.5,13.39
1.88,0.0638,0.41,29.98,18.71,12.79
2.32,0.0676,0.41,27.93,25.22,16.98
1.94,0.0666,0.35,29.18,30.04,20.34
1.61,0.0743,0.3,29.91,18.74,12.9
2.53,0.0806,0.22,29.01,17.48,12.29
2.23,0.0763,0.28,31.97,19.73,13.89
1.66,0.076,0.38,31.9,20.19,14.14
1.79,0.0762,0.42,30.83,13.24,9.3
1.82,0.0661,0.38,29.4,24.72,17.25
1.83,0.0722,0.22,28.81,19.92,13.97
2.12,0.0633,0.32,29.25,23.17,16.21
1.92,0.0629,0.3,29.21,16.9,11.81
2.05,0.0619,0.34,30.34,13.8,9.74
1.97,0.0662,0.46,29.46,24.79,17.39
1.77,0.0664,0.58,29.07,25.36,17.73
1.56,0.0641,0.4,29.25,18.59,12.86
1.96,0.0655,0.5,30.31,21.43,14.71
2.25,0.0651,0.46,30.75,23.25,15.67
2.22,0.0647,0.45,31.09,21.0,14.01
1.85,0.0631,0.28,33.55,23.43,15.42
1.89,0.0643,0.22,33.8,19.33,12.99
1.8,0.0597,0.23,29.52,16.98,11.67
1.91,0.0592,0.31,27.4,23.74,16.2
1.83,0.0622,0.35,29.23,22.86,15.05
2.03,0.0649,0.42,31.36,17.35,11.81
2.17,0.07,0.51,30.63,21.21,14.23
2.06,0.0681,0.39,31.82,26.25,17.45
2.49,0.0696,0.47,32.2,28.79,19.69
2.11,0.0694,0.27,35.01,23.66,16.08
1.83,0.0627,0.21,34.34,25.69,17.63
1.52,0.0641,0.43,32.39,20.16,13.9
1.59,0.0673,0.59,30.93,18.54,12.82
1.9,0.0618,0.4,30.08,24.76,16.91
1.91,0.0614,0.45,30.75,21.52,14.53
1.8,0.0668,0.42,30.76,23.87,16.02
1.62,0.0624,0.34,34.26,22.52,15.1
1.52,0.0601,0.39,32.51,16.6,11.12
1.59,0.0666,0.45,32.54,20.31,13.35
1.5,0.0688,0.34,34.78,25.64,16.22
1.83,0.0656,0.34,35.34,18.44,12.26
2.27,0.0653,0.46,33.5,28.15,19.24
1.9,0.0667,0.44,31.89,12.32,8.64
2.02,0.0593,0.35,29.32,21.41,14.98
1.84,0.0639,0.45,28.85,23.56,16.12
1.78,0.0674,0.31,29.47,22.25,15.14
1.65,0.0619,0.24,31.36,20.63,14.12
1.5,0.0639,0.39,31.52,15.09,10.4
1.69,0.0618,0.38,28.43,16.82,11.7
1.37,0.0593,0.42,28.79,21.54,14.74
1.49,0.0628,0.62,31.79,18.6,12.67
1.85,0.064,0.4,32.19,21.57,14.36
2.01,0.0686,0.29,35.2,20.93,14.34
1.67,0.0672,0.19,34.61,18.37,12.85
1.48,0.0713,0.19,35.11,13.1,9.14
1.73,0.0644,0.22,31.63,24.23,16.7
1.67,0.0623,0.47,30.97,18.61,12.82
1.95,0.068,0.63,31.54,22.32,15.21
1.94,0.0679,0.52,32.26,18.76,12.66
1.99,0.0707,0.33,36.65,21.61,14.36
2.03,0.0715,0.37,37.02,20.09,13.43
2.24,0.072,0.39,35.59,27.93,18.74
1.97,0.075,0.44,38.43,24.54,16.68
1.32,0.0735,0.29,37.99,20.26,13.43
1.51,0.0806,0.29,40.18,22.97,14.97
1.2,0.0931,0.26,41.49,23.3,14.86
1.29,0.0827,0.31,43.63,18.13,11.84
1.7,0.082,0.31,41.34,25.89,17.26
1.51,0.0724,0.32,39.12,22.85,15.08
1.85,0.0664,0.32,38.77,20.2,13.46
1.74,0.0676,0.35,35.4,24.05,15.82
1.94,0.0742,0.32,37.34,28.71,18.36
1.7,0.0737,0.33,37.67,15.65,10.51
1.71,0.0672,0.26,36.07,16.69,11.28
1.66,0.0663,0.19,31.57,18.15,12.41
1.55,0.0612,0.22,27.35,16.77,11.51
1.77,0.0673,0.22,29.71,17.49,12.14
1.88,0.0669,0.21,29.02,24.31,17.01
1.73,0.0676,0.29,30.9,19.6,13.74
1.92,0.0697,0.24,29.76,16.54,11.65
1.33,0.0707,0.31,30.69,15.86,11.1
1.18,0.0647,0.39,32.68,16.15,11.0
1.78,0.0636,0.34,37.37,21.16,14.72
2.13,0.0705,0.26,41.39,23.0,15.44
1.35,0.0879,0.19,41.9,26.55,17.1
1.07,0.0927,0.21,43.51,19.73,12.64
1.95,0.0957,0.24,42.24,21.66,14.97
2.29,0.0867,0.23,39.27,19.23,13.56
2.02,0.0816,0.27,37.91,20.25,14.26
2.1,0.0707,0.35,36.26,21.03,14.61
1.97,0.0675,0.35,33.7,20.3,14.17
1.76,0.0702,0.3,32.23,23.85,16.65
2.04,0.0667,0.48,33.22,21.51,15.09
1.94,0.0689,0.44,32.86,16.9,11.58
1.97,0.0686,0.34,30.82,21.75,14.88
1.92,0.066,0.32,31.97,24.71,16.68
1.83,0.065,0.37,35.21,23.03,15.15
1.81,0.0692,0.31,40.37,16.89,11.28
1.95,0.0691,0.31,41.13,22.56,14.94
2.09,0.0764,0.32,39.54,25.66,17.39
1.86,0.0747,0.31,39.79,21.32,14.72
2.06,0.0692,0.42,36.79,25.11,16.87
1.86,0.0695,0.35,32.8,20.88,13.69
1.74,0.0659,0.26,34.9,18.81,12.67
1.87,0.0645,0.24,34.52,22.57,15.39
2.16,0.0618,0.21,32.52,27.65,19.14
1.93,0.0621,0.21,29.57,21.15,14.84
2.05,0.0659,0.19,31.4,18.06,12.63
1.63,0.0701,0.23,32.44,10.72,7.56
1.84,0.0641,0.26,32.04,19.95,13.95
1.97,0.0649,0.52,30.33,19.52,13.63
1.91,0.067,0.35,31.41,20.54,13.99
2.15,0.0683,0.4,34.49,27.93,19.12
2.04,0.0658,0.35,32.86,23.97,16.45
1.77,0.0605,0.35,30.23,21.55,14.44
1.79,0.0631,0.31,31.18,18.39,12.3
1.66,0.0667,0.36,35.73,17.65,11.67
1.6,0.0656,0.34,33.74,21.34,13.77
2.0,0.066,0.35,34.81,22.88,15.06
2.18,0.065,0.39,32.26,31.89,21.25
2.14,0.069,0.35,33.95,29.49,19.96
1.59,0.0679,0.31,34.45,22.55,14.85
1.72,0.0703,0.33,36.41,21.39,14.22
1.98,0.0695,0.37,34.17,28.96,19.5
2.03,0.0672,0.37,31.79,20.29,13.81
1.68,0.0649,0.39,30.02,18.09,12.27
1.8,0.066,0.28,30.13,21.09,14.47
1.83,0.0722,0.34,32.29,22.08,15.25
2.12,0.0826,0.33,33.7,22.34,15.82
2.03,0.1126,0.31,34.71,33.5,23.75
2.34,0.1195,0.33,35.53,47.99,34.4
2.73,0.114,0.35,36.69,68.04,48.92
1.81,0.1385,0.35,37.22,55.4,39.79
1.43,0.1193,0.28,36.44,24.46,17.51
1.06,0.1,0.32,38.93,11.45,8.11
1.23,0.1008,0.33,38.78,15.22,10.72
1.81,0.0949,0.34,38.06,28.87,20.26
2.11,0.0935,0.36,37.4,35.41,24.97
2.1,0.0854,0.35,34.6,31.37,22.21
1.57,0.0787,0.26,34.08,20.25,14.24
1.54,0.0712,0.24,33.36,13.85,9.74
1.76,0.0815,0.36,33.44,23.39,16.41
1.63,0.0743,0.18,32.33,28.44,19.95
1.56,0.0785,0.15,31.98,27.27,19.16
1.81,0.0779,0.15,31.37,27.64,19.65
2.24,0.0785,0.18,31.33,27.91,19.85
2.29,0.0788,0.19,30.77,22.93,16.33
2.13,0.083,0.16,30.43,26.3,18.76
1.81,0.0836,0.16,30.42,22.4,15.92
1.87,0.0844,0.19,30.96,28.11,19.93
1.62,0.0788,0.26,30.69,42.57,30.08
1.44,0.0871,0.37,30.34,31.29,22.16
1.61,0.0884,0.39,35.8,20.23,14.32
1.68,0.0859,0.37,35.38,19.89,14.04
1.62,0.0819,0.37,34.52,19.37,13.66
1.81,0.0804,0.39,35.9,20.56,14.52
1.83,0.0738,0.38,34.84,23.57,16.2
1.64,0.0657,0.32,33.28,21.0,14.24
1.87,0.0717,0.39,30.68,29.54,19.96
1.56,0.0689,0.36,30.44,20.83,14.23
1.37,0.0718,0.33,31.18,21.25,14.29
1.39,0.0705,0.47,34.41,19.69,13.16
1.48,0.0709,0.54,34.32,16.06,10.94
1.27,0.0657,0.34,33.03,17.58,11.7
1.76,0.0647,0.3,31.74,21.49,14.73
1.69,0.0656,0.51,30.58,19.15,13.1
1.68,0.0639,0.4,30.06,22.3,15.09
1.74,0.0642,0.35,31.74,20.93,14.41
1.84,0.0611,0.29,31.53,22.51,15.67
1.55,0.0665,0.44,30.39,27.01,18.43
1.59,0.068,0.43,30.68,22.32,14.77
1.53,0.0698,0.33,31.35,23.61,15.86
0.89,0.0643,0.26,30.42,13.63,8.97
1.5,0.0561,0.18,28.85,19.43,13.31
1.46,0.0559,0.21,27.87,19.44,13.56
1.66,0.0596,0.23,28.15,19.55,13.7
1.59,0.0628,0.29,28.81,18.3,12.82
1.13,0.0627,0.38,29.76,12.48,8.73
1.66,0.0637,0.39,30.09,28.74,20.05
1.63,0.0629,0.37,29.92,21.23,14.9
1.37,0.0663,0.29,30.17,21.08,14.67
1.57,0.0654,0.21,29.39,16.16,11.38
1.56,0.0673,0.23,29.13,15.98,11.28
1.7,0.0682,0.26,29.23,26.83,18.88
1.22,0.063,0.31,29.6,40.93,28.66
1.78,0.0633,0.25,29.86,34.08,23.88
1.86,0.0625,0.16,30.47,23.8,16.65
1.8,0.0599,0.21,28.74,22.47,15.69
1.58,0.0603,0.29,27.78,32.07,22.46
1.6,0.0602,0.3,28.09,21.91,15.41
1.4,0.0602,0.32,27.95,21.68,15.27
1.57,0.0573,0.23,27.81,23.84,16.72
1.72,0.0621,0.23,28.48,17.38,12.25
1.88,0.0641,0.28,29.0,25.58,18.04
1.71,0.0643,0.28,28.74,17.96,12.72
1.48,0.0616,0.25,28.72,22.07,15.6
1.27,0.058,0.2,25.15,15.64,11.04
1.13,0.0572,0.25,29.78,26.45,18.65
1.69,0.0548,0.19,29.74,23.53,16.66
1.42,0.0543,0.19,29.15,24.88,17.72
1.47,0.0529,0.18,28.49,20.56,14.63
1.35,0.0526,0.18,28.31,12.38,8.71
1.53,0.0517,0.2,28.46,15.4,10.8
1.48,0.052,0.25,28.43,14.92,10.46
1.34,0.0515,0.22,27.72,23.41,16.27
1.51,0.0562,0.3,27.71,26.8,18.67
1.61,0.0584,0.3,27.56,22.94,16.12
1.54,0.0586,0.24,27.69,22.9,16.15
1.64,0.0559,0.25,27.78,22.03,15.55
1.61,0.0529,0.23,27.48,25.35,17.82
1.35,0.0524,0.21,27.3,21.34,14.83
1.03,0.0519,0.22,27.02,17.41,12.0
1.35,0.0514,0.23,27.07,24.9,17.3
1.51,0.0524,0.28,27.08,17.87,12.56
1.47,0.0515,0.23,26.89,13.97,9.86
1.58,0.0519,0.24,26.66,18.11,12.71
1.42,0.0538,0.29,26.67,20.77,14.55
1.58,0.061,0.32,26.82,20.71,14.47
1.52,0.0633,0.24,26.64,34.19,23.91
1.41,0.0563,0.17,26.83,17.26,12.05
1.66,0.0541,0.21,27.21,23.98,16.47
1.67,0.0541,0.44,27.84,31.93,22.23
1.59,0.0565,0.49,28.45,24.63,17.04
1.3,0.0572,0.41,28.23,14.98,10.13
1.56,0.0515,0.25,28.17,16.46,11.43
1.46,0.0507,0.27,28.61,18.32,12.75
1.31,0.0515,0.26,29.88,12.95,9.05
1.35,0.052,0.22,28.78,17.26,11.92
1.63,0.0508,0.24,27.03,15.01,10.48
1.47,0.0519,0.29,26.78,18.15,12.67
1.38,0.0499,0.19,26.15,12.2,8.55
1.32,0.0529,0.16,26.06,20.41,14.27
1.5,0.0571,0.2,27.57,33.36,24.27
1.53,0.0579,0.22,28.35,20.12,14.83
1.75,0.0574,0.23,28.04,25.38,18.3
1.97,0.0618,0.24,27.36,15.58,11.19
1.91,0.0629,0.21,27.53,11.9,8.48
1.64,0.0606,0.21,27.51,19.9,14.17
1.61,0.0606,0.2,27.22,19.33,13.72
1.72,0.0587,0.21,27.94,15.61,11.08
1.87,0.0652,0.21,27.79,12.96,9.18
2.03,0.0628,0.24,27.66,21.05,14.98
1.67,0.0606,0.21,27.57,15.87,11.3
1.68,0.0615,0.21,27.92,17.1,12.1
1.8,0.0622,0.26,27.64,23.12,16.28
1.56,0.0585,0.3,27.22,21.09,14.95
1.67,0.0618,0.28,27.06,28.29,19.97
1.59,0.0622,0.29,27.09,19.18,13.57
1.76,0.0652,0.28,26.97,17.29,12.23
1.71,0.0658,0.23,26.87,18.9,13.36
1.57,0.0625,0.21,27.03,19.2,13.59
1.53,0.0556,0.44,27.02,21.65,15.22
1.63,0.0527,0.25,27.79,19.12,13.48
1.33,0.0584,0.33,27.6,15.32,10.79
1.62,0.0556,0.35,27.55,19.52,13.75
1.46,0.0612,0.48,28.46,21.65,15.27
1.51,0.0554,0.27,29.21,21.54,15.07
1.38,0.0541,0.2,29.42,22.31,15.69
1.21,0.0563,0.37,28.58,25.29,17.76
1.6,0.0575,0.42,28.08,24.21,16.93
1.76,0.0529,0.24,27.71,21.94,15.38
1.62,0.0535,0.34,27.15,24.46,17.22
1.44,0.0583,0.56,26.45,21.38,15.09
1.09,0.0554,0.35,26.55,14.86,10.43
1.48,0.0521,0.21,26.52,18.57,13.21
1.51,0.0525,0.22,26.79,20.46,14.53
1.52,0.0509,0.2,26.65,21.51,15.18
1.49,0.0519,0.21,26.18,28.1,19.56
1.55,0.0527,0.23,25.83,26.34,18.34
1.37,0.0519,0.16,26.69,21.18,14.79
1.63,0.0533,0.19,27.9,19.22,13.48
1.51,0.0558,0.25,27.83,23.84,16.76
1.38,0.0526,0.24,27.2,15.83,11.14
1.62,0.0554,0.18,26.38,22.52,15.83
1.67,0.0508,0.2,26.39,28.5,20.0
1.61,0.0514,0.19,26.72,19.0,13.32
1.74,0.053,0.35,26.19,20.65,14.5
1.54,0.0577,0.47,26.3,17.87,12.61
1.53,0.056,0.27,26.09,18.96,13.35
1.64,0.0526,0.16,25.51,22.66,15.84
1.68,0.0521,0.18,25.48,17.28,12.19
1.74,0.0528,0.22,25.54,23.27,16.27
1.42,0.0543,0.21,25.61,24.68,17.33
1.42,0.0549,0.18,25.94,21.0,14.77
1.56,0.0603,0.16,27.07,18.23,12.78
1.7,0.0594,0.17,26.86,19.83,13.83
1.6,0.0631,0.18,26.68,19.99,13.8
1.78,0.0637,0.16,27.09,19.89,13.91
1.54,0.0596,0.29,27.65,23.14,16.26
1.7,0.0584,0.37,26.56,22.47,15.77
1.66,0.0562,0.22,25.9,20.44,14.23
1.9,0.0586,0.41,26.11,25.57,17.72
1.55,0.0638,0.44,26.38,21.7,14.82
1.58,0.0616,0.37,26.14,18.33,12.73
1.6,0.0588,0.15,26.22,15.76,11.06
1.81,0.0614,0.22,26.16,13.29,9.35
1.37,0.0625,0.24,26.18,15.81,11.14
1.47,0.0589,0.18,26.41,15.23,10.72
1.63,0.059,0.16,26.5,20.39,14.25
1.57,0.0566,0.18,26.5,21.65,15.08
1.49,0.0606,0.42,26.52,14.72,10.32
1.71,0.0656,0.43,26.65,18.39,12.84
1.34,0.0642,0.35,27.15,23.93,16.56
1.74,0.0637,0.29,27.65,12.24,8.63
1.85,0.0639,0.29,27.01,18.75,13.25
1.78,0.0704,0.28,27.22,21.01,14.9
1.71,0.0669,0.34,26.6,28.37,20.15
1.68,0.0587,0.27,26.52,23.69,16.74
1.67,0.0577,0.29,26.01,19.95,14.05
1.37,0.0579,0.25,25.61,26.1,18.21
1.54,0.0614,0.26,26.02,21.6,15.16
1.45,0.0598,0.18,25.84,24.23,17.01
1.54,0.0608,0.16,26.4,17.78,12.42
1.9,0.0699,0.28,26.78,29.15,20.41
1.87,0.0718,0.26,27.06,18.75,13.26
1.85,0.069,0.17,27.69,33.92,23.89
1.84,0.0692,0.18,27.95,35.8,25.26
1.51,0.0647,0.12,27.61,32.18,22.75
1.42,0.0639,0.14,26.82,20.1,14.26
1.76,0.0634,0.23,26.69,19.47,13.82
2.03,0.0689,0.68,27.08,27.93,19.91
1.6,0.0702,0.43,26.89,19.31,13.69
1.55,0.0689,0.27,26.94,26.0,18.38
1.81,0.0635,0.23,26.37,17.23,12.21
1.89,0.0634,0.35,25.94,20.63,14.59
1.78,0.0648,0.54,25.9,16.54,11.64
1.53,0.0619,0.38,26.34,25.86,17.87
1.72,0.0578,0.26,25.88,19.53,13.58
1.58,0.0611,0.41,25.61,19.39,13.52
1.39,0.0649,0.28,25.62,15.81,11.07
1.11,0.0586,0.18,25.65,14.82,10.31
1.72,0.063,0.25,25.66,25.29,17.68
1.7,0.0693,0.31,26.09,18.55,13.08
1.72,0.0713,0.26,27.02,17.42,12.27
1.27,0.0638,0.2,27.01,17.3,12.19
1.36,0.0566,0.23,26.0,10.81,7.64
1.63,0.0609,0.43,25.38,23.04,16.14
1.82,0.0621,0.52,26.39,23.73,16.72
1.98,0.0645,0.51,32.08,26.07,17.93
1.57,0.0627,0.58,34.45,19.92,13.39
1.44,0.0613,0.36,37.13,18.58,12.64
1.65,0.058,0.28,35.03,23.78,16.26
1.86,0.0573,0.26,32.63,26.38,18.29
1.79,0.0565,0.36,27.98,22.61,15.87
1.77,0.0624,0.52,28.11,17.88,12.55
1.76,0.0658,0.45,27.74,22.58,15.48
1.46,0.0602,0.33,28.06,14.09,9.77
1.61,0.0602,0.25,27.47,20.37,13.85
1.84,0.0598,0.43,27.41,26.29,17.72
1.8,0.0623,0.49,27.85,17.39,12.03
1.78,0.0627,0.47,27.16,18.79,12.88
1.73,0.0667,0.53,27.2,18.56,12.79
1.84,0.0633,0.55,27.69,25.32,17.4
1.51,0.0605,0.28,28.0,25.96,17.56
1.41,0.0633,0.23,27.54,18.79,12.67
1.77,0.0611,0.25,27.35,22.07,15.22
1.62,0.0621,0.21,27.32,20.98,14.54
1.8,0.0641,0.27,27.2,27.28,19.05
1.94,0.0632,0.26,26.77,18.19,12.85
1.92,0.0587,0.23,26.22,17.75,12.48
1.9,0.0619,0.57,26.33,20.63,14.34
1.75,0.0666,0.42,28.79,23.3,15.58
1.8,0.0662,0.43,30.66,23.06,15.37
1.85,0.0632,0.36,30.42,17.6,12.05
1.96,0.063,0.5,28.88,23.44,16.05
2.11,0.0663,0.57,27.32,21.0,14.2
2.09,0.0644,0.33,28.93,23.95,16.16
2.04,0.0661,0.44,29.75,25.77,17.51
2.03,0.0707,0.46,29.27,29.42,20.14
1.83,0.069,0.31,28.67,26.34,18.02
1.94,0.0714,0.25,27.3,21.08,14.58
1.72,0.0855,0.26,29.35,20.38,13.95
1.35,0.0904,0.32,38.94,19.34,12.57
1.99,0.088,0.28,41.44,31.1,20.65
2.32,0.0852,0.3,42.0,28.08,19.02
2.02,0.0935,0.39,40.89,27.86,19.16
2.04,0.0784,0.42,38.33,26.48,18.21
2.58,0.0936,0.37,36.88,31.77,21.84
2.12,0.075,0.35,40.09,20.52,14.08
2.27,0.0712,0.5,34.89,23.75,16.38
2.04,0.0738,0.4,30.4,21.18,14.59
1.8,0.0782,0.46,32.07,20.98,14.12
1.61,0.0792,0.33,38.8,21.56,14.16
1.83,0.0773,0.28,39.84,21.47,14.34
2.02,0.0804,0.2,36.01,25.91,17.74
1.52,0.0738,0.21,36.21,17.53,11.89
2.66,0.0761,0.35,34.17,21.89,15.31
2.32,0.0707,0.42,31.41,23.03,15.94
2.04,0.0734,0.33,33.33,18.23,12.35
2.11,0.0703,0.4,37.1,28.8,18.98
2.21,0.0681,0.41,37.08,25.75,17.32
2.02,0.0743,0.34,37.88,25.85,17.15
1.9,0.0764,0.39,38.15,22.33,15.07
2.3,0.0732,0.38,38.77,25.37,17.53
2.38,0.0744,0.34,38.35,27.37,18.97
2.13,0.0799,0.37,37.62,24.06,16.11
1.65,0.0854,0.34,38.85,21.49,14.03
1.12,0.078,0.38,41.51,16.08,10.4
1.49,0.0771,0.33,42.18,23.33,14.9
1.51,0.0757,0.41,41.95,19.05,12.49
1.08,0.0772,0.38,41.37,20.46,12.82
